CODE_OPERATION	CODE_STATION	DATE	CODE_PHASE	CODE_TAXON	RESULTAT	CODE_REMARQUE	TYPO_NATIONALE
06003770*2012-07-16*102*I	6003770	2012-07-16	B	339	2	1	TP15
06003770*2013-07-31*1*I	6003770	2013-07-31	B	364	12	1	TP15
06003770*2013-07-31*1*I	6003770	2013-07-31	A	892	548	1	TP15
06003770*2012-07-16*102*I	6003770	2012-07-16	B	648	1	1	TP15
06003770*2013-07-31*1*I	6003770	2013-07-31	A	241	2	1	TP15
06003770*2013-07-31*1*I	6003770	2013-07-31	A	807	34	1	TP15
06003770*2012-07-16*102*I	6003770	2012-07-16	B	1043	3	1	TP15
06003770*2013-07-31*1*I	6003770	2013-07-31	A	618	14	1	TP15
06003770*2012-07-16*102*I	6003770	2012-07-16	B	801	1	1	TP15
06003770*2013-07-31*1*I	6003770	2013-07-31	A	1004	1	1	TP15
06003770*2013-07-31*1*I	6003770	2013-07-31	A	783	4	1	TP15
06003770*2013-07-31*1*I	6003770	2013-07-31	A	623	4	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	892	1093	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	183	5	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	364	41	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	617	5	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	757	16	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	880	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	1061	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	450	38	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	625	29	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	622	5	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	625	2	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	1028	2	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	618	11	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	1071	2	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	807	421	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	502	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	619	142	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	1055	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	753	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	3163	8	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	623	15	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	623	38	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	837	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	618	14	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	622	9	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	212	67	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	807	30	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	906	1	4	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	933	441	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	892	1528	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	618	50	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	364	12	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	908	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	918	5	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	622	9	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	1061	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	819	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	1061	2	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	1044	2	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	212	3	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	757	2	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	200	3	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	212	4	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	824	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	1009	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	918	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	967	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	183	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	967	2	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	801	149	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	994	3	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	364	9	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	198	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	933	221	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	619	3	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	212	3	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	1055	4	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	978	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	286	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	801	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	C	1028	3	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	364	119	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	721	4	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	807	990	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	1004	4	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	757	14	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	311	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	364	4	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	721	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	1001	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	241	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	212	2	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	757	14	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	390	6	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	892	356	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	622	3	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	200	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	807	53	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	994	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	623	2	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	345	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	305	4	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	908	4	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	200	286	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	892	1324	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	918	2	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	622	5	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	1061	2	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	212	37	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	757	11	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	200	5	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	892	969	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	622	6	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	801	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	457	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	1043	2	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	231	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	1071	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	880	7	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	287	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	721	2	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	807	31	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	906	1	4	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	933	746	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	619	140	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	625	72	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	928	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	69	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	967	16	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	200	3	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	623	90	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	383	2	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	1055	24	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	B	1044	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	892	653	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	364	35	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	721	2	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	807	185	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	235	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	933	557	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	619	35	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	625	186	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	928	3	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	623	28	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	450	7	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	183	2	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	670	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	3163	3	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	892	246	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	650	2	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	622	5	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	450	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	200	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	807	190	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	1028	9	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	967	2	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	908	2	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	623	5	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	515	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	B	618	2	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	C	622	2	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	C	721	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	C	807	98	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	C	933	206	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	C	619	4	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	906	1	4	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	933	269	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	619	21	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	2517	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	A	1009	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	619	13	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	625	22	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	A	807	106	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	A	933	1248	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	A	619	10	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	A	364	5	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	A	928	3	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	A	5152	6	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	A	310	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	A	312	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	A	3163	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	A	623	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	704	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	364	32	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	721	4	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	807	51	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	906	1	4	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	933	162	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	619	5	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	625	24	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	831	2	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	967	2	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	450	11	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	183	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	623	6	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	928	3	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	618	3	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	B	807	160	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	B	906	1	4	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	1044	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	212	14	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	491	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	200	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	892	1406	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	622	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	286	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	617	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	1028	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	1043	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	C	757	15	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	880	3	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	625	97	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	721	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	807	71	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	933	242	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	619	19	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	928	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	735	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	450	3	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	183	3	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	1041	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	312	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	3163	1	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	719	6	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	623	6	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	650	4	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	618	6	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	1055	2	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	198	2	1	TP15
06003805*2009-07-28*1*I	6003805	2009-07-28	A	1044	2	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	1055	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	450	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	1041	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	1043	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	623	4	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	1071	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	704	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	364	4	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	807	90	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	906	1	4	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	933	976	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	619	13	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	625	2	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	928	10	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	967	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	241	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	200	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	312	4	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	502	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	679	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	618	1	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	838	2	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	623	2	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	212	4	1	TP15
06003805*2011-08-24*1*I	6003805	2011-08-24	A	908	4	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	619	56	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	838	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	625	10	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	928	12	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	824	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	5152	64	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	967	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	241	2	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	200	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	753	3	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	908	10	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	3163	2	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	623	6	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	650	26	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	906	1	4	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	502	3	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	650	5	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	618	14	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	1055	2	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	198	6	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	1044	4	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	212	24	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	305	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	200	11	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	892	1472	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	918	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	622	14	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	801	6	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	457	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	224	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	231	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	757	20	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	A	704	1	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	364	8	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	838	3	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	502	2	1	TP15
06003805*2008-07-30*1*I	6003805	2008-07-30	B	933	201	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	623	4	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	783	11	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	618	8	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	1055	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	346	2	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	994	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	3166	1	4	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	212	37	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	757	2	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	908	4	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	200	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	892	2140	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	650	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	622	6	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	918	4	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	801	256	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	928	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	1043	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	B	1004	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	C	364	128	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	C	721	3	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	C	807	768	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	C	933	160	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	C	2393	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	C	831	1	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	C	1009	2	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	C	5152	64	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	C	735	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	B	933	320	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	B	619	6	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	906	1	4	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	933	952	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	928	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	450	3	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	200	5	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	312	2	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	502	3	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	650	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	618	3	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	322	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	3166	1	4	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	212	3	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	491	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	908	2	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	B	908	2	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	892	2185	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	622	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	1028	2	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	801	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	B	1043	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	625	2	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	807	238	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	933	377	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	619	5	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	364	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	212	1	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	757	2	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	892	202	1	TP15
06003805*2010-07-09*1*I	6003805	2010-07-09	C	918	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	928	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	491	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	5152	15	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	967	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	310	2	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	3163	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	623	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	1042	2	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	618	4	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	838	2	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	978	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	1044	2	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	305	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	908	5	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	892	286	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	622	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	801	15	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	994	1	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	757	4	1	TP15
06003805*2012-06-06*1*I	6003805	2012-06-06	C	311	5	1	TP15
06003805*2013-07-31*1*I	6003805	2013-07-31	A	364	224	1	TP15
